Nomor Registrasi,Nama Produk,product_name_norm,Zat_Aktif,zat_aktif_norm,reason
DBL2613031409A1,NERVIGEN 5000,NERVIGEN 5000,THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,no_curated_drug_category_match
DBL1606418717A1,NERVION 5000,NERVION 5000,THIAMINE MONONITRATE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE MONONITRATE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL2233555135A1,NESFOL,NESFOL,SODIUM PHOSPHATE MONOBASIC MONOHYDRATE. DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,SODIUM PHOSPHATE MONOBASIC MONOHYDRATE DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,no_curated_drug_category_match
DTL1833543558A1,NESFOL,NESFOL,DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,no_curated_drug_category_match
DTL1833543558A1,NESFOL,NESFOL,SODIUM PHOSPHATE MONOBASIC MONOHYDRATE,SODIUM PHOSPHATE MONOBASIC MONOHYDRATE,no_curated_drug_category_match
DKL9809208629B1,"NESTACORT 2,5 %",NESTACORT 2 5,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,no_curated_drug_category_match
GKL2333556543A1,NETILMICIN SULFATE,NETILMICIN SULFATE,NETILMICIN SULFATE,NETILMICIN SULFATE,no_curated_drug_category_match
DKL0713313443B1,NEUCITI - 500,NEUCITI 500,CITICOLINE SODIUM,CITICOLINE SODIUM,no_curated_drug_category_match
DBL1231408817A1,NEUCOMPLI,NEUCOMPLI,THIAMINE HYDROCHLORIDE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE HYDROCHLORIDE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKI1435400143A1,NEUKINE,NEUKINE,FILGRASTIM,FILGRASTIM,no_curated_drug_category_match
DKL0434601843A1,NEULIN,NEULIN,CITICOLINE SODIUM,CITICOLINE SODIUM,no_curated_drug_category_match
DKL2311647804A1,NEURALGIN RX,NEURALGIN RX,METAMIZOLE SODIUM,METAMIZOLE SODIUM,no_curated_drug_category_match
DKL2511648309A1,NEURALGIN RX,NEURALGIN RX,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DKL2511648309A1,NEURALGIN RX,NEURALGIN RX,METAMIZOLE SODIUM,METAMIZOLE SODIUM,no_curated_drug_category_match
DKL2511648309A1,NEURALGIN RX,NEURALGIN RX,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DKL2511648309A1,NEURALGIN RX,NEURALGIN RX,THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,no_curated_drug_category_match
DBL0721015109A1,NEURAXON 5000,NEURAXON 5000,THIAMINE MONONITRATE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE MONONITRATE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL1006414117A1,NEURO ATP,NEURO ATP,THIAMINE MONONITRATE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN. ADENOSINE TRIPHOSPHATE DISODIUM. DL-ALPHA-TOCOPHERYL ACETATE,THIAMINE MONONITRATE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN ADENOSINE TRIPHOSPHATE DISODIUM DL ALPHA TOCOPHERYL ACETATE,no_curated_drug_category_match
DBL8317600816A1,NEUROBAT,NEUROBAT,THIAMINE DISULFIDE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE DISULFIDE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL9817611643B1,NEUROBAT FORTE,NEUROBAT FORTE,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DKL9817611643B1,NEUROBAT FORTE,NEUROBAT FORTE,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9817611643B1,NEUROBAT FORTE,NEUROBAT FORTE,THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,no_curated_drug_category_match
DBL7215806416B1,NEUROBION,NEUROBION,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL7215806416B1,NEUROBION,NEUROBION,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL7215806416B1,NEUROBION,NEUROBION,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
LKE17158009,NEUROBION (KHUSUS EKSPOR),NEUROBION KHUSUS EKSPOR,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
LKE17158009,NEUROBION (KHUSUS EKSPOR),NEUROBION KHUSUS EKSPOR,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
LKE17158009,NEUROBION (KHUSUS EKSPOR),NEUROBION KHUSUS EKSPOR,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DBL2015809417A1,NEUROBION ADVANCE,NEUROBION ADVANCE,PYRIDOXINE HYDROCHLORIDE. THIAMINE MONONITRATE. CYANOCOBALAMIN,PYRIDOXINE HYDROCHLORIDE THIAMINE MONONITRATE CYANOCOBALAMIN,no_curated_drug_category_match
DBL9615806416A1,NEUROBION FORTE,NEUROBION FORTE,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL9615806416A1,NEUROBION FORTE,NEUROBION FORTE,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL9615806416A1,NEUROBION FORTE,NEUROBION FORTE,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DKL7207920943A2,NEUROBORAN,NEUROBORAN,CYANOCOBALAMIN. THIAMINE HYDROCHLORIDE. PYRIDOXINE HYDROCHLORIDE,CYANOCOBALAMIN THIAMINE HYDROCHLORIDE PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL0305033317A1,NEURODEX,NEURODEX,KOMBINASI CYANOCOBALAMIN 1.0% IN GELATIN,KOMBINASI CYANOCOBALAMIN 1 0 IN GELATIN,no_curated_drug_category_match
DBL0305033317A1,NEURODEX,NEURODEX,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL0305033317A1,NEURODEX,NEURODEX,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DBL0305033317A1,NEURODEX,NEURODEX,THIAMINE MONONITRATE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE MONONITRATE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL0615807815A1,NEUROFENAC PLUS,NEUROFENAC PLUS,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DKL0615807815A1,NEUROFENAC PLUS,NEUROFENAC PLUS,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DKL0615807815A1,NEUROFENAC PLUS,NEUROFENAC PLUS,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DBL9608005917A1,NEUROHAX,NEUROHAX,PYRIDOXINE HYDROCHLORIDE. THIAMINE NITRATE. CYANOCOBALAMIN,PYRIDOXINE HYDROCHLORIDE THIAMINE NITRATE CYANOCOBALAMIN,no_curated_drug_category_match
DBL1308005917B1,NEUROHAX 5000,NEUROHAX 5000,PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN. THIAMINE NITRATE,PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN THIAMINE NITRATE,no_curated_drug_category_match
DBL2521208817A1,NEUROKAL,NEUROKAL,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL2521208817A1,NEUROKAL,NEUROKAL,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL2521208817A1,NEUROKAL,NEUROKAL,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DKL0631526243B1,NEUROLIN 500,NEUROLIN 500,CITICOLINE SODIUM,CITICOLINE SODIUM,no_curated_drug_category_match
DBL0533206017A1,NEUROMED 5000,NEUROMED 5000,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL0533206017A1,NEUROMED 5000,NEUROMED 5000,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL0533206017A1,NEUROMED 5000,NEUROMED 5000,PYRIDOXINE HYDROCHLORIDE. THIAMINE MONONITRATE. CYANOCOBALAMIN,PYRIDOXINE HYDROCHLORIDE THIAMINE MONONITRATE CYANOCOBALAMIN,no_curated_drug_category_match
DBL0533206017A1,NEUROMED 5000,NEUROMED 5000,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DBL7821002301A1,NEUROPYRAMIN,NEUROPYRAMIN,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL7821002301A1,NEUROPYRAMIN,NEUROPYRAMIN,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL7821002301A1,NEUROPYRAMIN,NEUROPYRAMIN,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DBL7821002301A1,NEUROPYRAMIN,NEUROPYRAMIN,THIAMINE MONONITRATE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE MONONITRATE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL1421020709A1,NEUROPYRAMIN-M,NEUROPYRAMIN M,METAMIZOLE SODIUM. THIAMINE MONONITRATE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,METAMIZOLE SODIUM THIAMINE MONONITRATE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL9507910809A1,NEUROPYRON-V,NEUROPYRON V,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DKL9507910809A1,NEUROPYRON-V,NEUROPYRON V,METAMIZOLE SODIUM,METAMIZOLE SODIUM,no_curated_drug_category_match
DKL9507910809A1,NEUROPYRON-V,NEUROPYRON V,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9507910809A1,NEUROPYRON-V,NEUROPYRON V,THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9122211643A1,NEUROSANBE,NEUROSANBE,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DKL9122211643A1,NEUROSANBE,NEUROSANBE,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9122211643A1,NEUROSANBE,NEUROSANBE,THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,no_curated_drug_category_match
DBL9922227316A1,NEUROSANBE 5000,NEUROSANBE 5000,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL9922227316A1,NEUROSANBE 5000,NEUROSANBE 5000,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL9922227316A1,NEUROSANBE 5000,NEUROSANBE 5000,THIAMINE MONONITRATE 98 DC,THIAMINE MONONITRATE 98 DC,no_curated_drug_category_match
DKL7822221909A1,NEUROSANBE PLUS,NEUROSANBE PLUS,KOMBINASI CYANOCOBALAMIN GRANULE 1,KOMBINASI CYANOCOBALAMIN GRANULE 1,no_curated_drug_category_match
DKL7822221909A1,NEUROSANBE PLUS,NEUROSANBE PLUS,METAMIZOLE SODIUM,METAMIZOLE SODIUM,no_curated_drug_category_match
DKL7822221909A1,NEUROSANBE PLUS,NEUROSANBE PLUS,METAMIZOLE SODIUM. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN. THIAMINE MONONITRATE,METAMIZOLE SODIUM PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN THIAMINE MONONITRATE,no_curated_drug_category_match
DKL7822221909A1,NEUROSANBE PLUS,NEUROSANBE PLUS,PYRIDOXINE HCL 97,PYRIDOXINE HCL 97,no_curated_drug_category_match
DKL7822221909A1,NEUROSANBE PLUS,NEUROSANBE PLUS,THIAMINE MONONITRATE 98 DC,THIAMINE MONONITRATE 98 DC,no_curated_drug_category_match
DKL9904417043A1,NEUROTAM,NEUROTAM,PIRACETAM,PIRACETAM,no_curated_drug_category_match
DKL0004414209B1,NEUROTAM 1200,NEUROTAM 1200,PIRACETAM,PIRACETAM,no_curated_drug_category_match
DBL9610701109A1,NEUROTROPIC,NEUROTROPIC,THIAMINE HYDROCHLORIDE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE HYDROCHLORIDE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL9610701243A1,NEUROTROPIC,NEUROTROPIC,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DKL9610701243A1,NEUROTROPIC,NEUROTROPIC,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9610701243A1,NEUROTROPIC,NEUROTROPIC,THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9610701243A1,NEUROTROPIC,NEUROTROPIC,THIAMINE HYDROCHLORIDE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,THIAMINE HYDROCHLORIDE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL9910705909A1,NEUROTROPIC PLUS,NEUROTROPIC PLUS,METAMIZOLE SODIUM. THIAMINE HYDROCHLORIDE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN,METAMIZOLE SODIUM THIAMINE HYDROCHLORIDE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN,no_curated_drug_category_match
DKL1212426204A1,NEVIRAL,NEVIRAL,NEVIRAPINE,NEVIRAPINE,no_curated_drug_category_match
GKL1312426804A1,NEVIRAPINE,NEVIRAPINE,NEVIRAPINE,NEVIRAPINE,no_curated_drug_category_match
DKL1534612110A1,NEVODIO,NEVODIO,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,no_curated_drug_category_match
DBL8502305901A1,NEVRADIN,NEVRADIN,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL8502305901A1,NEVRADIN,NEVRADIN,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL8502305901A1,NEVRADIN,NEVRADIN,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DTL9502321108A1,NEVRADIN E,NEVRADIN E,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DTL9502321108A1,NEVRADIN E,NEVRADIN E,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DTL9502321108A1,NEVRADIN E,NEVRADIN E,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DTL9502321108A1,NEVRADIN E,NEVRADIN E,TOCOPHERYL ACETATE,TOCOPHERYL ACETATE,no_curated_drug_category_match
DBL9326001510A1,NEW ANTIDES,NEW ANTIDES,ATTAPULGITE,ATTAPULGITE,no_curated_drug_category_match
DBL1926001510B1,NEW ANTIDES 630,NEW ANTIDES 630,ATTAPULGITE,ATTAPULGITE,no_curated_drug_category_match
DBL1926001510C1,NEW ANTIDES 650,NEW ANTIDES 650,ATTAPULGITE,ATTAPULGITE,no_curated_drug_category_match
DTL7600915629A1,NEW ASTAR,NEW ASTAR,DIPHENHYDRAMINE HYDROCHLORIDE. UNDECYLENIC ACID. SULFUR,DIPHENHYDRAMINE HYDROCHLORIDE UNDECYLENIC ACID SULFUR,no_curated_drug_category_match
DBL1904527910A1,NEW DIATABS,NEW DIATABS,ATTAPULGITE,ATTAPULGITE,no_curated_drug_category_match
LKE17147053,NEW DIATABS,NEW DIATABS,ATTAPULGITE,ATTAPULGITE,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,CALCIUM PANTOTHENATE,CALCIUM PANTOTHENATE,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,CYANOCOBALAMIN,CYANOCOBALAMIN,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,DEOXYCHOLIC ACID,DEOXYCHOLIC ACID,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,NICOTINAMIDE,NICOTINAMIDE,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,PANCREATIN,PANCREATIN,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,PANCREATIN. NICOTINAMIDE. CALCIUM PANTOTHENATE. PYRIDOXINE HYDROCHLORIDE. CYANOCOBALAMIN. POLYDIMETHYLPOLYSILOXANES. RIBOFLAVIN. DEOXYCHOLIC ACID. THIAMINE MONONITRATE,PANCREATIN NICOTINAMIDE CALCIUM PANTOTHENATE PYRIDOXINE HYDROCHLORIDE CYANOCOBALAMIN POLYDIMETHYLPOLYSILOXANES RIBOFLAVIN DEOXYCHOLIC ACID THIAMINE MONONITRATE,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,POLYDIMETHYLPOLYSILOXANES,POLYDIMETHYLPOLYSILOXANES,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,RIBOFLAVIN,RIBOFLAVIN,no_curated_drug_category_match
DBL2104530717A1,NEW ENZYPLEX,NEW ENZYPLEX,THIAMINE MONONITRATE,THIAMINE MONONITRATE,no_curated_drug_category_match
DBL2304531209A1,NEW ENZYPLEX FR,NEW ENZYPLEX FR,SIMETHICONE. KOMBINASI-PANCREATIN,SIMETHICONE KOMBINASI PANCREATIN,no_curated_drug_category_match
DKI0651602217A1,NEXAVAR,NEXAVAR,SORAFENIB TOSILATE,SORAFENIB TOSILATE,no_curated_drug_category_match
DKL1713713044A1,NEXIGAS,NEXIGAS,ESOMEPRAZOLE SODIUM,ESOMEPRAZOLE SODIUM,no_curated_drug_category_match
DKL1713713044A1,NEXIGAS,NEXIGAS,ESOMEPRAZOLE SODIUM STERILE LYOPHILIZED,ESOMEPRAZOLE SODIUM STERILE LYOPHILIZED,no_curated_drug_category_match
DKL0709217104A1,NEXITRA,NEXITRA,TRANEXAMIC ACID,TRANEXAMIC ACID,no_curated_drug_category_match
DKI0451302344A1,NEXIUM,NEXIUM,ESOMEPRAZOLE SODIUM,ESOMEPRAZOLE SODIUM,no_curated_drug_category_match
DKI2351304522A1,NEXIUM,NEXIUM,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,no_curated_drug_category_match
DKI2435301644A1,NEXIUM,NEXIUM,ESOMEPRAZOLE SODIUM,ESOMEPRAZOLE SODIUM,no_curated_drug_category_match
DKI1335300317A1,NEXIUM MUPS,NEXIUM MUPS,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,no_curated_drug_category_match
DKI1335300317B1,NEXIUM MUPS,NEXIUM MUPS,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,no_curated_drug_category_match
DKL0433512010A1,NEXURIN,NEXURIN,PHENAZOPYRIDINE HYDROCHLORIDE,PHENAZOPYRIDINE HYDROCHLORIDE,no_curated_drug_category_match
DTL1809610810A1,NEXZINE,NEXZINE,CETIRIZINE HYDROCHLORIDE,CETIRIZINE HYDROCHLORIDE,no_curated_drug_category_match
DKI2486102243A1,NGENLA,NGENLA,SOMATROGON,SOMATROGON,no_curated_drug_category_match
DKI2486102243B1,NGENLA,NGENLA,SOMATROGON,SOMATROGON,no_curated_drug_category_match
DKL2308028028A1,NIADERM,NIADERM,NICOTINAMIDE,NICOTINAMIDE,no_curated_drug_category_match
DKL2613717143A1,NICARDIN,NICARDIN,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL1431535243A1,NICARDIPINE HCL,NICARDIPINE HCL,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL1502350743A1,NICARDIPINE HCL,NICARDIPINE HCL,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL2119934943A1,NICARDIPINE HCL,NICARDIPINE HCL,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL1219616743A1,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL1415716443A1,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL1504524143A1,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL1718828943A1,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL2013713843A1,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL2212429243A1,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
GKL2613717243A1,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
DKL1640808343A1,NICARFION,NICARFION,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
DTL9117802437A1,NICHODRYL,NICHODRYL,AMMONIUM CHLORIDE,AMMONIUM CHLORIDE,no_curated_drug_category_match
DTL9117802437A1,NICHODRYL,NICHODRYL,AMMONIUM CHLORIDE. DIPHENHYDRAMINE HYDROCHLORIDE,AMMONIUM CHLORIDE DIPHENHYDRAMINE HYDROCHLORIDE,no_curated_drug_category_match
DTL9117802437A1,NICHODRYL,NICHODRYL,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9817808010A1,NICHOFED,NICHOFED,PSEUDOEPHEDRINE HYDROCHLORIDE,PSEUDOEPHEDRINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9817808010A1,NICHOFED,NICHOFED,TRIPROLIDINE HYDROCHLORIDE,TRIPROLIDINE HYDROCHLORIDE,no_curated_drug_category_match
DTL9817808137A1,NICHOFED,NICHOFED,PSEUDOEPHEDRINE HYDROCHLORIDE,PSEUDOEPHEDRINE HYDROCHLORIDE,no_curated_drug_category_match
DTL9817808137A1,NICHOFED,NICHOFED,TRIPROLIDINE HYDROCHLORIDE,TRIPROLIDINE HYDROCHLORIDE,no_curated_drug_category_match
DKL9217802301A1,NICHOMYCIN 500,NICHOMYCIN 500,LINCOMYCIN HYDROCHLORIDE,LINCOMYCIN HYDROCHLORIDE,no_curated_drug_category_match
LKE16335004,NICOX,NICOX,NIMESULIDE,NIMESULIDE,no_curated_drug_category_match
DTL2126014101A1,NICYL,NICYL,ACETYLCYSTEINE,ACETYLCYSTEINE,no_curated_drug_category_match
DKL1433533143A1,NIDAVEN,NIDAVEN,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE,no_curated_drug_category_match
DKL1615305023A1,NIFLEC,NIFLEC,MACROGOL 4000,MACROGOL 4000,no_curated_drug_category_match
DKL0415618133A1,NIFUDIAR,NIFUDIAR,NIFUROXAZIDE,NIFUROXAZIDE,no_curated_drug_category_match
DKL7804522537A1,NIFURAL,NIFURAL,NIFUROXAZIDE,NIFUROXAZIDE,no_curated_drug_category_match
DKL9315604501B1,NIKOLAM,NIKOLAM,THIAMPHENICOL,THIAMPHENICOL,no_curated_drug_category_match
DKL9615609638A1,NIKOLAM,NIKOLAM,THIAMPHENICOL,THIAMPHENICOL,no_curated_drug_category_match
DKL9117801937A1,NILACELIN,NILACELIN,BETAMETHASONE,BETAMETHASONE,no_curated_drug_category_match
DKL9117801937A1,NILACELIN,NILACELIN,DEXCHLORPHENIRAMINE MALEATE,DEXCHLORPHENIRAMINE MALEATE,no_curated_drug_category_match
DKL9117802010A1,NILACELIN,NILACELIN,BETAMETHASONE,BETAMETHASONE,no_curated_drug_category_match
DKL9117802010A1,NILACELIN,NILACELIN,DEXCHLORPHENIRAMINE MALEATE,DEXCHLORPHENIRAMINE MALEATE,no_curated_drug_category_match
DKL9117802010A1,NILACELIN,NILACELIN,DEXCHLORPHENIRAMINE MALEATE. BETAMETHASONE,DEXCHLORPHENIRAMINE MALEATE BETAMETHASONE,no_curated_drug_category_match
DKL9317803210A1,NILATIKA,NILATIKA,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,no_curated_drug_category_match
DKL2409227936A1,NILAXON,NILAXON,SODIUM PICOSULFATE,SODIUM PICOSULFATE,no_curated_drug_category_match
DKI2318604901A1,NILTIB,NILTIB,NILOTINIB HYDROCHLORIDE DIHYDRATE,NILOTINIB HYDROCHLORIDE DIHYDRATE,no_curated_drug_category_match
DKI2318604901B1,NILTIB,NILTIB,NILOTINIB HYDROCHLORIDE DIHYDRATE,NILOTINIB HYDROCHLORIDE DIHYDRATE,no_curated_drug_category_match
GKL1402348649A1,NIMODIPINE,NIMODIPINE,NIMODIPINE,NIMODIPINE,no_curated_drug_category_match
GKL1415716149A1,NIMODIPINE,NIMODIPINE,NIMODIPINE,NIMODIPINE,no_curated_drug_category_match
DKI9051600149A1,NIMOTOP,NIMOTOP,NIMODIPINE,NIMODIPINE,no_curated_drug_category_match
DKL1802009517A1,NIMOTOP,NIMOTOP,NIMODIPINE,NIMODIPINE,no_curated_drug_category_match
DKL1402348749A1,NIMOX,NIMOX,NIMODIPINE,NIMODIPINE,no_curated_drug_category_match
DKI2331500301A1,NINLARO 2.3 MG,NINLARO 2 3 MG,IXAZOMIB CITRATE,IXAZOMIB CITRATE,no_curated_drug_category_match
